"건물용도코드","건물일련번호","경도","위도","건물종류","가점척도"
1001,132967,127.1434609,36.81147968,"단독주택",0
1001,83659,127.1435675,36.81107317,"단독주택",0
1001,83724,127.143444,36.81136567,"단독주택",0
1001,83725,127.1436071,36.81137052,"단독주택",0
1001,83661,127.1436593,36.81118457,"단독주택",0
1001,83662,127.1436225,36.81113102,"단독주택",0
1001,83672,127.1437066,36.81144165,"단독주택",0
1001,83675,127.1435803,36.81145716,"단독주택",0
1001,83660,127.1438813,36.81125544,"단독주택",0
1001,83722,127.1438089,36.81131149,"단독주택",0
1001,83721,127.1437461,36.8113074,"단독주택",0
1001,83723,127.14392,36.81133541,"단독주택",0
1001,94697,127.1439997,36.81135916,"단독주택",0
1001,146711,127.1439964,36.81130072,"단독주택",0
1001,94695,127.1441232,36.81127942,"단독주택",0
1001,94696,127.1442292,36.81144804,"단독주택",0
1001,94699,127.1441472,36.8113484,"단독주택",0
1001,94701,127.1443268,36.81139787,"단독주택",0
1001,94694,127.1442504,36.81128221,"단독주택",0
1001,94698,127.1442592,36.81131637,"단독주택",0
1001,94700,127.1444536,36.81138515,"단독주택",0
1001,83685,127.1437036,36.81158249,"단독주택",0
1001,83686,127.1437415,36.81174166,"단독주택",0
1001,83687,127.1436918,36.8116673,"단독주택",0
1001,83681,127.1438765,36.81170619,"단독주택",0
1003,157613,127.1440384,36.81158391,"다가구주택",0
1001,83680,127.1439957,36.81185581,"단독주택",0
1001,83678,127.1440466,36.81195362,"단독주택",0
1001,83679,127.1441269,36.81194795,"단독주택",0
1001,83673,127.1441454,36.8117603,"단독주택",0
1001,83677,127.1441625,36.81206126,"단독주택",0
1001,83676,127.14402,36.81207526,"단독주택",0
2003,83688,127.1446746,36.81193922,"다세대주택",0
1001,83711,127.1444974,36.81211223,"단독주택",0
1001,133046,127.1444097,36.81236932,"단독주택",0
1001,133045,127.1445194,36.81238408,"단독주택",0
1001,133059,127.1442614,36.8124061,"단독주택",0
1001,133060,127.1442832,36.81235015,"단독주택",0
1001,133061,127.1441653,36.81221441,"단독주택",0
1001,133063,127.1440244,36.81223762,"단독주택",0
1001,133062,127.1440799,36.81216662,"단독주택",0
1001,133058,127.1441257,36.81244371,"단독주택",0
1001,133057,127.1442661,36.81247997,"단독주택",0
1001,133054,127.1443084,36.81254089,"단독주택",0
1001,133053,127.1441561,36.81256229,"단독주택",0
1001,133055,127.1443186,36.81265339,"단독주택",0
1001,133052,127.144209,36.81268689,"단독주택",0
1001,83713,127.1435758,36.81254815,"단독주택",0
1001,83712,127.1436765,36.81249196,"단독주택",0
1001,83715,127.1435869,36.81259095,"단독주택",0
1001,83714,127.1436592,36.81251965,"단독주택",0
1001,133051,127.1442653,36.81283845,"단독주택",0
1001,133047,127.1439136,36.81247396,"단독주택",0
1001,133048,127.1439786,36.81262826,"단독주택",0
1001,133049,127.1440373,36.81279099,"단독주택",0
1001,133050,127.1440759,36.8129369,"단독주택",0
1001,83710,127.1446015,36.81223923,"단독주택",0
1001,83709,127.1446074,36.81229368,"단독주택",0
1001,83695,127.1446245,36.81254436,"단독주택",0
1001,83694,127.1445223,36.81253565,"단독주택",0
1001,83696,127.1444114,36.8125257,"단독주택",0
1001,132986,127.1448326,36.81250864,"단독주택",0
1001,132987,127.1449325,36.81243698,"단독주택",0
1001,132988,127.1450338,36.81236962,"단독주택",0
1001,132989,127.144818,36.8122851,"단독주택",0
1001,132990,127.1447179,36.81218582,"단독주택",0
1001,132991,127.1446502,36.81209666,"단독주택",0
1001,83708,127.1449035,36.81210343,"단독주택",0
1001,83706,127.1449787,36.81218903,"단독주택",0
1001,83707,127.1450259,36.81211197,"단독주택",0
1001,83693,127.1447136,36.81265967,"단독주택",0
1001,83701,127.1449171,36.8126044,"단독주택",0
1001,83692,127.1447965,36.81278965,"단독주택",0
1001,86054,127.1446246,36.81279605,"단독주택",0
1001,86059,127.1445715,36.8126534,"단독주택",0
1001,86055,127.1444851,36.81279417,"단독주택",0
1001,86058,127.1444251,36.81264645,"단독주택",0
1001,86057,127.1444874,36.81260677,"단독주택",0
1001,86056,127.1444404,36.81271626,"단독주택",0
1001,83691,127.1448451,36.81289407,"단독주택",0
1001,133064,127.1448687,36.81311001,"단독주택",0
1001,133068,127.144679,36.8128999,"단독주택",0
1001,133065,127.14472,36.81312024,"단독주택",0
1001,133067,127.1445245,36.81290186,"단독주택",0
1001,133066,127.1445795,36.8130937,"단독주택",0
1001,133071,127.1444439,36.81314494,"단독주택",0
2003,133070,127.14442,36.81291527,"다세대주택",0
1003,133069,127.1442989,36.8129404,"다가구주택",0
1001,133072,127.1442953,36.81313143,"단독주택",0
1001,133073,127.1442412,36.81305996,"단독주택",0
1001,133074,127.1441652,36.81313046,"단독주택",0
1001,133075,127.1440344,36.81314033,"단독주택",0
1001,133076,127.1439085,36.81315463,"단독주택",0
1001,133077,127.1438133,36.81292127,"단독주택",0
1001,133078,127.1437381,36.81285695,"단독주택",0
1001,133079,127.1438315,36.81279165,"단독주택",0
1001,133082,127.1436851,36.81277834,"단독주택",0
1001,133081,127.1437875,36.81274716,"단독주택",0
1001,133080,127.143747,36.81273576,"단독주택",0
1001,133084,127.1436251,36.81266378,"단독주택",0
1001,133083,127.1436904,36.81260496,"단독주택",0
1001,83717,127.1436321,36.81310941,"단독주택",0
1001,83718,127.1436942,36.81317037,"단독주택",0
1001,83719,127.1437075,36.81306873,"단독주택",0
1001,83720,127.1435867,36.81306504,"단독주택",0
1001,133092,127.1435521,36.81292841,"단독주택",0
1001,133088,127.143605,36.81285262,"단독주택",0
1001,133086,127.1435504,36.81285858,"단독주택",0
1001,133089,127.143504,36.8129437,"단독주택",0
1001,133091,127.1436161,36.81301593,"단독주택",0
1001,133090,127.1435982,36.81294346,"단독주택",0
1001,133087,127.1434858,36.81279013,"단독주택",0
1001,133085,127.1435585,36.81277672,"단독주택",0
1001,83690,127.1450113,36.81309955,"단독주택",0
1001,108384,127.1453501,36.81305319,"단독주택",0
1001,108382,127.1455219,36.81284671,"단독주택",0
1001,108381,127.1455131,36.81289093,"단독주택",0
1001,108380,127.145561,36.81281985,"단독주택",0
1001,108379,127.1454378,36.81273571,"단독주택",0
1001,108374,127.1457868,36.81308395,"단독주택",0
1001,108378,127.1456224,36.8127385,"단독주택",0
1001,108376,127.1456831,36.81268558,"단독주택",0
1001,108377,127.1455963,36.8126689,"단독주택",0
1001,108375,127.1456589,36.81263317,"단독주택",0
1001,137171,127.1453171,36.81283199,"단독주택",0
1001,83689,127.1448605,36.81321878,"단독주택",0
1001,108386,127.1453277,36.81329269,"단독주택",0
1001,108390,127.1454602,36.81320561,"단독주택",0
1001,108387,127.145625,36.81312345,"단독주택",0
1001,108389,127.145733,36.81325268,"단독주택",0
1001,108388,127.1457743,36.81320645,"단독주택",0
1001,83652,127.1420827,36.81095191,"단독주택",0
1001,90804,127.1423533,36.81198305,"단독주택",0
1001,90796,127.1424712,36.81209131,"단독주택",0
1001,90794,127.1425268,36.81216614,"단독주택",0
1001,90793,127.1425803,36.81221674,"단독주택",0
1001,90795,127.1424525,36.81218558,"단독주택",0
1001,90792,127.1426346,36.8121601,"단독주택",0
1001,90790,127.1427413,36.81218369,"단독주택",0
1001,90791,127.1427218,36.81222068,"단독주택",0
1001,90784,127.1427658,36.81225928,"단독주택",0
1001,90785,127.14284,36.81218083,"단독주택",0
1001,90786,127.1427661,36.81213704,"단독주택",0
1001,90789,127.1428342,36.8120909,"단독주택",0
1001,90788,127.1427779,36.81210691,"단독주택",0
1001,90787,127.1428172,36.81210336,"단독주택",0
1001,90805,127.1428739,36.81201367,"단독주택",0
1001,90801,127.142733,36.81190513,"단독주택",0
1001,108323,127.1427113,36.81180105,"단독주택",0
1001,108317,127.1424796,36.81197455,"단독주택",0
1001,108322,127.1428641,36.81177854,"단독주택",0
1001,108318,127.1424554,36.81187345,"단독주택",0
1001,108324,127.142678,36.81167466,"단독주택",0
1001,108325,127.1427755,36.81168415,"단독주택",0
1001,108326,127.1426059,36.81158609,"단독주택",0
1001,108337,127.1422993,36.81189844,"단독주택",0
1001,108327,127.1425775,36.81146886,"단독주택",0
1001,108328,127.1425364,36.81143054,"단독주택",0
1001,108329,127.1425259,36.81136062,"단독주택",0
1001,90797,127.142268,36.81177358,"단독주택",0
1001,90798,127.1424168,36.81174795,"단독주택",0
1001,108332,127.1428942,36.81095504,"단독주택",0
1001,108330,127.1427493,36.810951,"단독주택",0
1001,108334,127.1427746,36.81086677,"단독주택",0
1001,108333,127.1428584,36.81093161,"단독주택",0
1001,108331,127.1428073,36.81094177,"단독주택",0
1001,108319,127.1423989,36.81165225,"단독주택",0
1001,108335,127.1429009,36.81081711,"단독주택",0
1001,108336,127.1428265,36.81076988,"단독주택",0
1001,108338,127.1422508,36.81167659,"단독주택",0
1001,90800,127.1422428,36.81154828,"단독주택",0
1001,90799,127.1421554,36.81158059,"단독주택",0
1001,108321,127.1423631,36.81152899,"단독주택",0
1001,108320,127.1423834,36.81148387,"단독주택",0
1001,90802,127.1428633,36.81187987,"단독주택",0
1001,90783,127.1431084,36.81206868,"단독주택",0
1001,135755,127.1429163,36.81207574,"단독주택",0
1001,133095,127.1433598,36.81195353,"단독주택",0
1001,133099,127.1431584,36.81218181,"단독주택",0
1001,133094,127.1434061,36.81205717,"단독주택",0
1001,133093,127.1434441,36.81212454,"단독주택",0
1001,133101,127.1432116,36.81228308,"단독주택",0
1001,133102,127.1432637,36.8123851,"단독주택",0
1001,133103,127.143234,36.8123497,"단독주택",0
1001,133096,127.1431164,36.81233025,"단독주택",0
1001,133100,127.1431393,36.81229602,"단독주택",0
1001,133098,127.1430811,36.81222143,"단독주택",0
1001,133097,127.143086,36.81226574,"단독주택",0
1001,88899,127.1434127,36.81249825,"단독주택",0
1001,88897,127.1434215,36.8124888,"단독주택",0
1001,88898,127.143334,36.81246114,"단독주택",0
1001,90803,127.1430555,36.81184817,"단독주택",0
1001,132977,127.1433042,36.81179728,"단독주택",0
1001,132978,127.1430283,36.81177581,"단독주택",0
2003,132979,127.1429581,36.81160085,"다세대주택",0
1001,90771,127.1435087,36.81196727,"단독주택",0
1001,90772,127.1435385,36.81189911,"단독주택",0
1001,90773,127.1435486,36.81209286,"단독주택",0
1001,90781,127.1436945,36.81188576,"단독주택",0
1001,90782,127.1436262,36.81191665,"단독주택",0
1001,90779,127.1437149,36.81198675,"단독주택",0
1001,90775,127.1437426,36.81209938,"단독주택",0
1001,90774,127.1436581,36.81211735,"단독주택",0
1001,132982,127.1436078,36.81176047,"단독주택",0
1001,132980,127.1434262,36.81178301,"단독주택",0
1001,132981,127.143472,36.81181193,"단독주택",0
1001,132983,127.1435871,36.81165994,"단독주택",0
1001,132985,127.1433798,36.81164674,"단독주택",0
1001,132984,127.1435555,36.81156093,"단독주택",0
1001,90780,127.1438647,36.81186999,"단독주택",0
1001,90778,127.143915,36.81197709,"단독주택",0
1001,90777,127.1438918,36.81209508,"단독주택",0
1001,90776,127.1439106,36.81214001,"단독주택",0
1001,90769,127.1441807,36.81173998,"단독주택",0
1001,90768,127.1442457,36.81175926,"단독주택",0
1001,90767,127.1443314,36.81166296,"단독주택",0
1001,90763,127.1443993,36.81174148,"단독주택",0
1001,90766,127.144434,36.81160809,"단독주택",0
1001,90806,127.1443451,36.81147806,"단독주택",0
1001,90765,127.1445341,36.81154797,"단독주택",0
1001,90764,127.144643,36.81147846,"단독주택",0
1001,133008,127.1447194,36.81157055,"단독주택",0
1001,133005,127.1446029,36.81163147,"단독주택",0
1001,133004,127.144488,36.811697,"단독주택",0
1001,90761,127.1445207,36.81179682,"단독주택",0
1001,90762,127.1444327,36.81181708,"단독주택",0
1001,90760,127.1446512,36.81177096,"단독주택",0
1001,90759,127.1447485,36.81171081,"단독주택",0
1001,90758,127.1448457,36.81164984,"단독주택",0
1001,133007,127.1448786,36.81176764,"단독주택",0
1001,133006,127.145031,36.81179867,"단독주택",0
1001,133009,127.1450761,36.81188014,"단독주택",0
1001,80596,127.1413293,36.80839552,"단독주택",0
1001,80595,127.14131,36.80832482,"단독주택",0
1001,80590,127.1409865,36.80867228,"단독주택",0
1001,80594,127.1411816,36.80855264,"단독주택",0
1001,80593,127.1411112,36.80849636,"단독주택",0
1001,80592,127.1413032,36.80853843,"단독주택",0
1001,80582,127.141453,36.80852802,"단독주택",0
1001,80583,127.1414814,36.80859011,"단독주택",0
1001,80589,127.1410035,36.80879118,"단독주택",0
1001,80591,127.1412461,36.80865147,"단독주택",0
1001,80588,127.1412497,36.80877815,"단독주택",0
1001,80587,127.1410987,36.80912378,"단독주택",0
1001,80586,127.1410669,36.8091724,"단독주택",0
1001,80585,127.14113,36.80907265,"단독주택",0
1001,80598,127.1413395,36.80904447,"단독주택",0
2003,140099,127.1413666,36.80918774,"다세대주택",0
1003,145860,127.1411573,36.80949831,"다가구주택",0
1003,145758,127.1411806,36.80972798,"다가구주택",0
1003,147107,127.1412571,36.80988486,"다가구주택",0
1001,91271,127.1421053,36.8078057,"단독주택",0
1001,78921,127.1420808,36.80809517,"단독주택",0
1003,138603,127.1416042,36.80812711,"다가구주택",0
1001,78928,127.1414445,36.80826835,"단독주택",0
1001,78929,127.1414211,36.80819711,"단독주택",0
1003,78939,127.1418286,36.80823005,"다가구주택",0
1001,78937,127.1419493,36.80821484,"단독주택",0
1001,78936,127.1421102,36.80824743,"단독주택",0
1001,78927,127.1415891,36.80826997,"단독주택",0
1001,78926,127.1416746,36.80827343,"단독주택",0
1001,78925,127.1415977,36.80838877,"단독주택",0
1001,78934,127.1418345,36.80837524,"단독주택",0
1001,78935,127.141996,36.80838074,"단독주택",0
1001,78923,127.1415887,36.80850565,"단독주택",0
1001,78924,127.1414419,36.80836942,"단독주택",0
1001,78933,127.141833,36.80847747,"단독주택",0
1001,78932,127.1418275,36.80858084,"단독주택",0
1001,78922,127.1415826,36.80861534,"단독주택",0
1001,78931,127.1418231,36.80868234,"단독주택",0
1001,78941,127.1415592,36.80877735,"단독주택",0
1001,78942,127.1413976,36.80865719,"단독주택",0
1001,78930,127.1418267,36.80879907,"단독주택",0
1001,78943,127.1417287,36.80879329,"단독주택",0
16006,84937,127.1422826,36.80757351,"정비공장",0
1001,84939,127.1422547,36.80771755,"단독주택",0
1001,84938,127.1422311,36.80782424,"단독주택",0
1001,84941,127.1422305,36.80800635,"단독주택",0
1001,84940,127.1422026,36.80810725,"단독주택",0
1001,84936,127.1422488,36.80820954,"단독주택",0
1001,84930,127.1421608,36.80838791,"단독주택",0
1001,84933,127.1421687,36.80849369,"단독주택",0
1001,84932,127.1422016,36.80911375,"단독주택",0
1001,84931,127.1422047,36.80922651,"단독주택",0
1001,84925,127.1421729,36.80976084,"단독주택",0
1001,84927,127.1420442,36.80976928,"단독주택",0
1001,84928,127.1419479,36.80969973,"단독주택",0
1001,84929,127.1424022,36.810008,"단독주택",0
1001,90844,127.1413696,36.80895033,"단독주택",0
1001,90847,127.1414969,36.80897244,"단독주택",0
1001,111398,127.1414298,36.80906753,"단독주택",0
1001,111394,127.141676,36.80910378,"단독주택",0
1001,111395,127.1415838,36.80922542,"단독주택",0
1001,111396,127.1415338,36.80923511,"단독주택",0
1001,111388,127.1415077,36.80933793,"단독주택",0
1001,111387,127.1414773,36.80931841,"단독주택",0
1001,111393,127.1417011,36.80920597,"단독주택",0
1001,142778,127.141397,36.80933503,"단독주택",0
1001,111392,127.1417224,36.80930581,"단독주택",0
1001,111397,127.1417414,36.80944116,"단독주택",0
1001,111399,127.1418003,36.80937986,"단독주택",0
1001,90846,127.1414004,36.80878594,"단독주택",0
1001,90845,127.1416608,36.80897766,"단독주택",0
1001,90835,127.1418702,36.80900007,"단독주택",0
1001,90834,127.141867,36.80913192,"단독주택",0
1001,90833,127.141804,36.80906375,"단독주택",0
1001,90832,127.1419,36.80930885,"단독주택",0
1001,90831,127.1418741,36.80921758,"단독주택",0
1001,90840,127.1419604,36.80881175,"단독주택",0
1001,90841,127.1419589,36.80869938,"단독주택",0
1001,90842,127.1419718,36.80859442,"단독주택",0
1001,90843,127.1419857,36.80849567,"단독주택",0
1001,90836,127.1420569,36.80900724,"단독주택",0
1001,90837,127.1420601,36.80913024,"단독주택",0
1001,90838,127.1420502,36.80927182,"단독주택",0
1001,90839,127.1422007,36.80899741,"단독주택",0
1001,114710,127.1414916,36.80966335,"단독주택",0
1003,155502,127.1414182,36.80948294,"다가구주택",0
1001,114714,127.1416673,36.80961592,"단독주택",0
1001,114713,127.1415343,36.80946577,"단독주택",0
1001,114711,127.1417955,36.80958848,"단독주택",0
1001,90431,127.1850941,36.85536632,"단독주택",0
1001,90432,127.1850837,36.85530908,"단독주택",0
2003,86169,127.1851923,36.85486628,"다세대주택",0
2003,86171,127.185126,36.85463468,"다세대주택",0
1001,90457,127.1853184,36.85526349,"단독주택",0
1001,90458,127.1853391,36.85539456,"단독주택",0
1001,90459,127.1853569,36.85551471,"단독주택",0
1001,90456,127.1853829,36.85563435,"단독주택",0
1001,90445,127.1857624,36.85566859,"단독주택",0
1001,90443,127.1858357,36.85574019,"단독주택",0
1001,90444,127.1858836,36.85567401,"단독주택",0
1001,132686,127.1854089,36.85576098,"단독주택",0
1001,132691,127.186126,36.85668654,"단독주택",0
1001,132692,127.1860503,36.85671593,"단독주택",0
3021,132693,127.1859225,36.85710255,"마을공회당",0
1001,90440,127.185741,36.85579544,"단독주택",0
1001,90439,127.1858358,36.85578546,"단독주택",0
1001,90450,127.1858396,36.85600972,"단독주택",0
3021,90451,127.1859885,36.85600377,"마을공회당",0
1001,90453,127.1860525,36.85612711,"단독주택",0
1001,90452,127.1861021,36.85628783,"단독주택",0
1001,147217,127.1862845,36.85664292,"단독주택",0
1001,90442,127.1866105,36.85602621,"단독주택",0
1001,90441,127.1869177,36.85626776,"단독주택",0
1001,117374,127.1872608,36.85637509,"단독주택",0
1001,117376,127.1870268,36.85614745,"단독주택",0
1001,117375,127.1874586,36.8563352,"단독주택",0
1001,117372,127.1876335,36.85629707,"단독주택",0
1001,117377,127.1870604,36.85605437,"단독주택",0
1001,90433,127.18715,36.85627785,"단독주택",0
1001,90434,127.1871472,36.85637903,"단독주택",0
1001,90422,127.1871178,36.85673173,"단독주택",0
1001,90430,127.18727,36.85654771,"단독주택",0
1001,90429,127.1872864,36.85645453,"단독주택",0
1001,90424,127.1872346,36.85685071,"단독주택",0
1001,90427,127.1873771,36.85666866,"단독주택",0
1001,90428,127.1873216,36.85660554,"단독주택",0
4201,105289,127.186,36.85734548,"교회",0
4201,105290,127.1859316,36.85722178,"교회",0
4201,105288,127.1859483,36.85724818,"교회",0
4201,105287,127.1858562,36.857291,"교회",0
1001,135123,127.1865406,36.85772466,"단독주택",0
1001,105292,127.1865147,36.85741905,"단독주택",0
1003,142327,127.1862254,36.85714873,"다가구주택",0
1001,107940,127.1866386,36.85707179,"단독주택",0
1001,107937,127.1865423,36.85695712,"단독주택",0
1001,107938,127.1865248,36.85685151,"단독주택",0
1001,105301,127.1867935,36.85704387,"단독주택",0
1001,105302,127.1870092,36.85698307,"단독주택",0
1001,105303,127.1869544,36.85694481,"단독주택",0
1001,105305,127.1869175,36.85698856,"단독주택",0
1001,90490,127.1869789,36.85681369,"단독주택",0
1001,90491,127.186869,36.85687093,"단독주택",0
1001,90486,127.1867016,36.85698095,"단독주택",0
1001,90493,127.1868575,36.85672914,"단독주택",0
1001,90498,127.1869074,36.85667177,"단독주택",0
1001,90487,127.1866467,36.8568836,"단독주택",0
1001,90488,127.186694,36.85681058,"단독주택",0
1001,90497,127.1862413,36.85684447,"단독주택",0
1001,90496,127.1862205,36.85693259,"단독주택",0
1001,90504,127.1861042,36.85693852,"단독주택",0
1001,90502,127.1861657,36.85702423,"단독주택",0
1001,90500,127.1860246,36.85704945,"단독주택",0
1001,90501,127.1860225,36.85712353,"단독주택",0
1001,105304,127.1870597,36.85690737,"단독주택",0
1001,105312,127.1874616,36.85679895,"단독주택",0
1001,105316,127.1879008,36.85663181,"단독주택",0
1001,105317,127.1878781,36.85658201,"단독주택",0
1001,107927,127.1877348,36.85672549,"단독주택",0
1001,107923,127.1876002,36.85675618,"단독주택",0
1001,107929,127.1875198,36.85662618,"단독주택",0
1001,107933,127.187584,36.85645831,"단독주택",0
1001,107935,127.187473,36.85639424,"단독주택",0
1001,107930,127.1874311,36.85648763,"단독주택",0
1001,105314,127.1879498,36.85667939,"단독주택",0
1001,105319,127.1880798,36.85666731,"단독주택",0
1001,127357,127.1888028,36.85660441,"단독주택",0
2003,127367,127.1887965,36.85569369,"다세대주택",0
2003,127359,127.1886455,36.85598653,"다세대주택",0
2003,127362,127.1889006,36.85620452,"다세대주택",0
2003,127365,127.1891058,36.85593174,"다세대주택",0
2003,127366,127.1889496,36.85582078,"다세대주택",0
2003,127360,127.1886237,36.85583679,"다세대주택",0
2003,127358,127.1886222,36.85614838,"다세대주택",0
2003,127368,127.1886755,36.85554058,"다세대주택",0
2003,127364,127.1892562,36.8560427,"다세대주택",0
2003,127361,127.1888981,36.85605779,"다세대주택",0
1001,105322,127.1896026,36.85666446,"단독주택",0
